Dnajc19,1810055D05Rik,AA959924,Tim14,,,,,,,,,,,,,,,,,,,
2010106E10Rik,NA,,,,,,,,,,,,,,,,,,,,,
Lipf,2310051B21Rik,AV082900,,,,,,,,,,,,,,,,,,,,
Lce1h,2310066F03Rik,AI426284,Sprrl9,,,,,,,,,,,,,,,,,,,
2310057J18Rik,2210414P04Rik,Leg1,,,,,,,,,,,,,,,,,,,,
Actl11,4921517D21Rik,,,,,,,,,,,,,,,,,,,,,
Cep83os,4932415G12Rik,Ccdc41os1,,,,,,,,,,,,,,,,,,,,
Pop1,4932434G09Rik,,,,,,,,,,,,,,,,,,,,,
Nudt13,4933433B15Rik,,,,,,,,,,,,,,,,,,,,,
Fam114a2,1810073G14Rik,9030624B09Rik,,,,,,,,,,,,,,,,,,,,
Stx17,4833418L03Rik,6330411F21Rik,9030425C21Rik,AW048351,,,,,,,,,,,,,,,,,,
Dph2,9130020C19Rik,AI467389,Dph2l2,,,,,,,,,,,,,,,,,,,
Mansc1,9130403P13Rik,,,,,,,,,,,,,,,,,,,,,
Fbxo32,4833442G10Rik,AI430017,ATROGIN1,Gm20361,MAFbx,,,,,,,,,,,,,,,,,
Iah1,1500019E20Rik,4833421E05Rik,,,,,,,,,,,,,,,,,,,,
Itgb3bp,4930471O16Rik,AU022583,,,,,,,,,,,,,,,,,,,,
4930528A17Rik,NA,,,,,,,,,,,,,,,,,,,,,
Ccdc130,4930527D15Rik,C77430,,,,,,,,,,,,,,,,,,,,
Ttc39d,4930560E09Rik,,,,,,,,,,,,,,,,,,,,,
Ppid,4930564J03Rik,CYP-40,Ppidl,Ppif,,,,,,,,,,,,,,,,,,
Slc48a1,4930570C03Rik,,,,,,,,,,,,,,,,,,,,,
4930588J15Rik,NA,,,,,,,,,,,,,,,,,,,,,
4930579F01Rik,NA,,,,,,,,,,,,,,,,,,,,,
Samsn1,4930571B16Rik,930571B16Rik,Hacs1,SLy2,,,,,,,,,,,,,,,,,,
4930583K01Rik,NA,,,,,,,,,,,,,,,,,,,,,
4930577N17Rik,NA,,,,,,,,,,,,,,,,,,,,,
Ribc2,4930579A10Rik,Trib,,,,,,,,,,,,,,,,,,,,
4930589P08Rik,NA,,,,,,,,,,,,,,,,,,,,,
Mgarp,4930583H14Rik,AI195347,CESP-1,HUMMR,Osap,Qsap,,,,,,,,,,,,,,,,
4930578I06Rik,AI429111,,,,,,,,,,,,,,,,,,,,,
Ppp1r32,4930579J09Rik,AU015816,IIIG9,IIIG9L,IIIG9S,,,,,,,,,,,,,,,,,
Eqtn,1700028B15Rik,4930579C15Rik,Afaf,C81058,Eqtl,Eqts,,,,,,,,,,,,,,,,
Ddx47,4930588A18Rik,C77285,,,,,,,,,,,,,,,,,,,,
Aadac,5033417E09Rik,AI265437,Aada,,,,,,,,,,,,,,,,,,,
Plgrkt,1110007H22Rik,5033414D02Rik,AI852040,Plg-R(KT),Plg-RKT,,,,,,,,,,,,,,,,,
Slc38a2,5033402L14Rik,AI316867,ATA2,SAT2,mKIAA1382,,,,,,,,,,,,,,,,,
Prpsap1,5730409F23Rik,PAP39,,,,,,,,,,,,,,,,,,,,
5830432E09Rik,NA,,,,,,,,,,,,,,,,,,,,,
Jagn1,5830427H10Rik,,,,,,,,,,,,,,,,,,,,,
N6amt1,5830445C04Rik,Hemk2,Pred28,,,,,,,,,,,,,,,,,,,
Gpatch2,5830433G22Rik,5830436K05Rik,AI427714,AI447508,AW107440,AW491060,Gpatc2,,,,,,,,,,,,,,,
Caap1,5830433M19Rik,AI536248,CAAP,,,,,,,,,,,,,,,,,,,
Arpc5,5830443F10Rik,p16-Arc,,,,,,,,,,,,,,,,,,,,
Chd8,5830451P18Rik,AU015341,Duplin,HELSNF1,mKIAA1564,,,,,,,,,,,,,,,,,
Kat8,2010203C02Rik,5830450F21Rik,D7Ertd629e,MOF,MYST-1,Myst1,,,,,,,,,,,,,,,,
Borcs5,5830457J20Rik,AW124643,Loh12cr1,,,,,,,,,,,,,,,,,,,
Rtp4,5830458K16Rik,Ifrg28,,,,,,,,,,,,,,,,,,,,
Vwa5a,5830475I06Rik,AW552491,BCSC-1,E130119J22,Loh11cr2a,,,,,,,,,,,,,,,,,
Zfp639,6230400O18Rik,ANC-2H01,ZASC1,Znf639,,,,,,,,,,,,,,,,,,
Ilf2,6230405A16Rik,TEG-267,Tex261,Tex267,,,,,,,,,,,,,,,,,,
Plxnd1,6230425C21Rik,b2b1863Clo,b2b553Clo,,,,,,,,,,,,,,,,,,,
Zmym4,6330503C17Rik,AI480785,AW493829,CDIR,D630001M21,MYM,Zfp262,Znf262,mKIAA0425,,,,,,,,,,,,,
6230424C14Rik,NA,,,,,,,,,,,,,,,,,,,,,
Sfr1,6330577E15Rik,Meir5,,,,,,,,,,,,,,,,,,,,
Dalrd3,6330580J24Rik,C77829,mir-425,,,,,,,,,,,,,,,,,,,
Rab39b,6330580M05Rik,,,,,,,,,,,,,,,,,,,,,
6530411M01Rik,NA,,,,,,,,,,,,,,,,,,,,,
Rgs8,6530413N01Rik,,,,,,,,,,,,,,,,,,,,,
Rnls,6530404N21Rik,AI452315,AW060440,C10orf59,,,,,,,,,,,,,,,,,,
Snrnp48,1110050F08Rik,6530403A03Rik,C6orf151,,,,,,,,,,,,,,,,,,,
Dgat2,0610010B06Rik,ARAT,DGAT-2,,,,,,,,,,,,,,,,,,,
Pllp,0610010I06Rik,AV001002,Plapi,Tm4sf11,,,,,,,,,,,,,,,,,,
Limd2,0610025L06Rik,AI413966,,,,,,,,,,,,,,,,,,,,
Snx2,0610030A03Rik,,,,,,,,,,,,,,,,,,,,,
Tprgl,1200015A19Rik,Svap30,Tprg1l,mover,,,,,,,,,,,,,,,,,,
Rmdn3,1200015F23Rik,AI131757,Fam82a2,Ptpip51,RMD-3,Rmd3,,,,,,,,,,,,,,,,
Poldip2,1300003F06Rik,Pdip38,,,,,,,,,,,,,,,,,,,,
Ubxn4,1300013G12Rik,Ubxd2,mKIAA0242,,,,,,,,,,,,,,,,,,,
Sec14l2,1300013M05Rik,Spf,TAP,,,,,,,,,,,,,,,,,,,
Derl1,1110021N07Rik,AI195141,AW551338,Derlin-1,,,,,,,,,,,,,,,,,,
Atp1b4,1110020B02Rik,,,,,,,,,,,,,,,,,,,,,
Nmral1,1110025F24Rik,AI256624,,,,,,,,,,,,,,,,,,,,
Snap47,1110031B06Rik,SNAP-47,,,,,,,,,,,,,,,,,,,,
Lce1f,1110055J05Rik,,,,,,,,,,,,,,,,,,,,,
Rer1,1110060F11Rik,5830454N22Rik,AU043380,,,,,,,,,,,,,,,,,,,
Brix1,1110064N10Rik,Bxdc2,C76935,,,,,,,,,,,,,,,,,,,
Idh3a,1110003P10Rik,1500012E04Rik,AA407078,AI316514,,,,,,,,,,,,,,,,,,
Wdr83,1500041N16Rik,Morg1,,,,,,,,,,,,,,,,,,,,
Dnajb11,1810031F23Rik,ABBP-2,AL024055,Dj9,ERdj3,ERj3p,,,,,,,,,,,,,,,,
Gpsm1,1810037C22Rik,AW107933,Ags3,,,,,,,,,,,,,,,,,,,
Mrpl57,2610025P17Rik,AV005697,Mrp63,,,,,,,,,,,,,,,,,,,
Atg3,2610016C12Rik,APG3,Apg3l,Atg3l,PC3-96,,,,,,,,,,,,,,,,,
Nop9,2610027L16Rik,,,,,,,,,,,,,,,,,,,,,
Slc35a4,2610030J16Rik,,,,,,,,,,,,,,,,,,,,,
Rab32,2810011A17Rik,AU022057,,,,,,,,,,,,,,,,,,,,
Rnf115,2610028E05Rik,AU042696,Zfp364,,,,,,,,,,,,,,,,,,,
Tmem39a,2610033C09Rik,,,,,,,,,,,,,,,,,,,,,
Sncaip,2810407O15Rik,4933427B05Rik,BB104594,SYPH1,,,,,,,,,,,,,,,,,,
Ddx55,2810021H22Rik,mKIAA1595,,,,,,,,,,,,,,,,,,,,
Cdca5,2610036L13Rik,AL024086,AW536684,C85404,,,,,,,,,,,,,,,,,,
1700007F19Rik,NA,,,,,,,,,,,,,,,,,,,,,
1700021F05Rik,NA,,,,,,,,,,,,,,,,,,,,,
Slco6b1,1700022M03Rik,,,,,,,,,,,,,,,,,,,,,
Asprv1,2300003P22Rik,AA986851,SASP,SASPase,Taps,,,,,,,,,,,,,,,,,
Echdc3,2310005D12Rik,AI662097,,,,,,,,,,,,,,,,,,,,
Ppp6c,2310003C10Rik,Pp6C,,,,,,,,,,,,,,,,,,,,
Cysrt1,2310002J15Rik,AV023762,,,,,,,,,,,,,,,,,,,,
S100a16,2300002L21Rik,AI325039,AI663996,DT1P1A7,S100F,,,,,,,,,,,,,,,,,
Akr1b10,2310005E10Rik,Akr1b16,,,,,,,,,,,,,,,,,,,,
2310033P09Rik,Mmtag2,,,,,,,,,,,,,,,,,,,,,
Slc25a11,2310022P18Rik,2oxoc,,,,,,,,,,,,,,,,,,,,
Yipf4,2310034L04Rik,,,,,,,,,,,,,,,,,,,,,
Rgs10,2310010N19Rik,,,,,,,,,,,,,,,,,,,,,
Wfdc1,2310058A03Rik,ps20,,,,,,,,,,,,,,,,,,,,
Lrrc28,1300004K21Rik,2210012C09Rik,2310058O11Rik,,,,,,,,,,,,,,,,,,,
Cela3b,0910001F22Rik,2310074F01Rik,AI504000,Ela3,Ela3b,,,,,,,,,,,,,,,,,
Paip2,2310050K10Rik,AU045972,,,,,,,,,,,,,,,,,,,,
Enoph1,2310057D15Rik,BB183658,C81437,,,,,,,,,,,,,,,,,,,
Mrrf,2400002D02Rik,MRFF,MTRRF,RRF,,,,,,,,,,,,,,,,,,
Nsmce4a,2410003A14Rik,,,,,,,,,,,,,,,,,,,,,
Mri1,2410018C20Rik,,,,,,,,,,,,,,,,,,,,,
Rprm,2410012A13Rik,Reprimo,,,,,,,,,,,,,,,,,,,,
Coq10b,1500041J02Rik,1700030I21Rik,9530077A17Rik,AV002237,AW742641,,,,,,,,,,,,,,,,,
Naa20,1500004D14Rik,2900026I01Rik,AU041458,D2Ertd186e,Nat5,,,,,,,,,,,,,,,,,
Tmem33,1110006G02Rik,1600019D15Rik,2410089A21Rik,2700052H22Rik,5430406L04Rik,AA388285,AI314185,AI426615,db83,,,,,,,,,,,,,
Dcxr,0610038K04Rik,1810027P18Rik,XR,,,,,,,,,,,,,,,,,,,
Mdp1,1810034K20Rik,AI035604,,,,,,,,,,,,,,,,,,,,
Uxs1,1600025I13Rik,AI451869,AI649125,AW550562,,,,,,,,,,,,,,,,,,
1810043G02Rik,AV026620,D10Jhu13e,,,,,,,,,,,,,,,,,,,,
1500011K16Rik,NA,,,,,,,,,,,,,,,,,,,,,
Camsap2,1600013L13Rik,4930541M15Rik,Camsap1l1,mKIAA1078,,,,,,,,,,,,,,,,,,
Saraf,1810045K07Rik,Tmem66,,,,,,,,,,,,,,,,,,,,
Tmem100,1810057C19Rik,AV011897,,,,,,,,,,,,,,,,,,,,
Rbm18,2010004P11Rik,AU015530,,,,,,,,,,,,,,,,,,,,
Ufm1,1810045K17Rik,AI132708,AI463323,Gm10726,,,,,,,,,,,,,,,,,,
Rpl4,2010004J23Rik,,,,,,,,,,,,,,,,,,,,,
Coa6,1810063B05Rik,AI447995,,,,,,,,,,,,,,,,,,,,
Tmem86a,1810054O13Rik,AI414959,AW742698,,,,,,,,,,,,,,,,,,,
Fam45a,1810055E12Rik,,,,,,,,,,,,,,,,,,,,,
Ppa1,2010317E03Rik,Pyp,,,,,,,,,,,,,,,,,,,,
Ccdc80,2610001E17Rik,DRO1,Ssg1,Urb,,,,,,,,,,,,,,,,,,
Rnmt,2610002P10Rik,AI848273,Rg7mt1,mKIAA0398,,,,,,,,,,,,,,,,,,
Pef1,2600002E23Rik,Peflin,,,,,,,,,,,,,,,,,,,,
Cmc1,2010110K16Rik,2010312P05Rik,AI596001,,,,,,,,,,,,,,,,,,,
Mtfp1,1700020C11Rik,2610507A21Rik,AV005788,Mtp18,,,,,,,,,,,,,,,,,,
Sumf2,2610040F05Rik,,,,,,,,,,,,,,,,,,,,,
Gipc1,GIPC,Glut1CIP,Rgs19ip1,Semcap1,TIP-2,TaxIP2,,,,,,,,,,,,,,,,
Ppm1m,2810423O19Rik,AW610647,C77250,PP2Ceta,,,,,,,,,,,,,,,,,,
Galntl5,1700021B12Rik,Galnt15,,,,,,,,,,,,,,,,,,,,
Zfp169,1700025J14Rik,4930429A13Rik,BE688704,,,,,,,,,,,,,,,,,,,
1600012H06Rik,NA,,,,,,,,,,,,,,,,,,,,,
Coq9,2310005O14Rik,C78387,,,,,,,,,,,,,,,,,,,,
Plpp3,1110003O22Rik,2610002D05Rik,AV025606,D4Bwg0538e,D4Bwg1535e,Lpp3,Ppab2b,Ppap2b,,,,,,,,,,,,,,
Zcchc3,2810406K24Rik,,,,,,,,,,,,,,,,,,,,,
Mak16,2600016B03Rik,AI314911,Rbm13,,,,,,,,,,,,,,,,,,,
Ube2f,2510010F15Rik,AI851109,,,,,,,,,,,,,,,,,,,,
Fam32a,2510049I19Rik,AW822030,OTAG-12,Otag12,,,,,,,,,,,,,,,,,,
Eloc,2610043E24Rik,2610301I15Rik,AA407206,AI987979,AW049146,Tceb1,,,,,,,,,,,,,,,,
1700066D14Rik,NA,,,,,,,,,,,,,,,,,,,,,
Spert,1700086N05Rik,AI596460,Nurit,,,,,,,,,,,,,,,,,,,
1700096J18Rik,NA,,,,,,,,,,,,,,,,,,,,,
Abca14,1700110B15Rik,4930539G24Rik,,,,,,,,,,,,,,,,,,,,
Ccdc70,1700112P19Rik,,,,,,,,,,,,,,,,,,,,,
Serpini2,Spi14,,,,,,,,,,,,,,,,,,,,,
1700129C05Rik,NA,,,,,,,,,,,,,,,,,,,,,
Hcfc2,1700129L13Rik,AU019838,fkls,,,,,,,,,,,,,,,,,,,
1700124L16Rik,NA,,,,,,,,,,,,,,,,,,,,,
Ces5a,1700081L16Rik,1700122C07Rik,BB081581,Ces7,Gm503,cauxin,,,,,,,,,,,,,,,,
Wdr55,2410080P20Rik,C80692,,,,,,,,,,,,,,,,,,,,
Tmem59l,5330410G16Rik,,,,,,,,,,,,,,,,,,,,,
Myl12b,1500001M02Rik,C77744,Mylc2b,RLC-B,,,,,,,,,,,,,,,,,,
Prorsd1,2010316F05Rik,Ncrna00117,Prdxdd1,,,,,,,,,,,,,,,,,,,
Rps27l,1810034D23Rik,,,,,,,,,,,,,,,,,,,,,
Atp5g2,1810041M08Rik,,,,,,,,,,,,,,,,,,,,,
Mesd,2210015O11Rik,AW537813,Mesdc2,mKIAA0081,mesd,msd,,,,,,,,,,,,,,,,
Tex13a,1700025D03Rik,,,,,,,,,,,,,,,,,,,,,
Rpl41,1810055P16Rik,2210411K19Rik,,,,,,,,,,,,,,,,,,,,
Spata6,1700062C23Rik,AI790763,Hash,KRP,Mash,,,,,,,,,,,,,,,,,
Fbxo28,4833428J17Rik,5730505P19Rik,D1Ertd578e,Fbx28,mKIAA0483,,,,,,,,,,,,,,,,,
Nifk,AI852665,C130020J04Rik,Mki67ip,,,,,,,,,,,,,,,,,,,
Tubb6,2310057H16Rik,BB220206,,,,,,,,,,,,,,,,,,,,
Tomm20,1810060K07Rik,BB284719,Gm19268,MAS20,MOM19,TOM20,mKIAA0016,,,,,,,,,,,,,,,
Sugt1,2410174K12Rik,SGT1,,,,,,,,,,,,,,,,,,,,
Kmt5a,2410195B05Rik,AA617402,AW536475,PR-SET7,PR/SET07,Setd8,,,,,,,,,,,,,,,,
U2surp,2610101N10Rik,AU023006,Sr140,,,,,,,,,,,,,,,,,,,
Puf60,2410104I19Rik,2810454F19Rik,SIAHBP1,,,,,,,,,,,,,,,,,,,
Npc2,2700012J19Rik,AA408070,AU045843,HE1,,,,,,,,,,,,,,,,,,
Zcchc10,2410141K03Rik,AA675321,D11Ertd416e,,,,,,,,,,,,,,,,,,,
Pold3,2410142G14Rik,C85233,P66,P68,,,,,,,,,,,,,,,,,,
Ooep,2410146L05Rik,Floped,Moep19,Sddr,,,,,,,,,,,,,,,,,,
2700080J24Rik,NA,,,,,,,,,,,,,,,,,,,,,
Tppp3,2700055K07Rik,CGI-38,Ceacam9,mmCGM8,,,,,,,,,,,,,,,,,,
Atp2b1,2810442I22Rik,E130111D10Rik,Pmca1,,,,,,,,,,,,,,,,,,,
Mphosph10,2810453H10Rik,5730405D16Rik,AI326008,,,,,,,,,,,,,,,,,,,
Ccny,1700025H17Rik,3110050L10Rik,4631402G10Rik,5730405I09Rik,,,,,,,,,,,,,,,,,,
Trabd,5730502D15Rik,AL023039,,,,,,,,,,,,,,,,,,,,
Tctn2,4432405B04Rik,Tect2,,,,,,,,,,,,,,,,,,,,
Atad1,4921525H23Rik,AW107648,Thorase,,,,,,,,,,,,,,,,,,,
Gnpda2,4921523I18Rik,4933412A11Rik,BB189630,GNPDA,Gnp2,Sb52,mKIAA4008,,,,,,,,,,,,,,,
Hormad1,4921522K05Rik,Nohma,,,,,,,,,,,,,,,,,,,,
Pdzd9,4930408O21Rik,,,,,,,,,,,,,,,,,,,,,
4930415O11Rik,NA,,,,,,,,,,,,,,,,,,,,,
Ssxb1,4930414C09Rik,,,,,,,,,,,,,,,,,,,,,
Tmx3,6430411B10Rik,A730024F05Rik,AV259382,Txndc10,mKIAA1830,,,,,,,,,,,,,,,,,
Nacc2,0610020I02Rik,AI448087,Btbd14a,C030048H19Rik,,,,,,,,,,,,,,,,,,
Nudt12,0610016O18Rik,,,,,,,,,,,,,,,,,,,,,
Mrps11,0710005I03Rik,C79873,MRP-S11,S11mt,,,,,,,,,,,,,,,,,,
Srsf6,1210001E11Rik,AI314910,AW146126,Sfrs6,,,,,,,,,,,,,,,,,,
Ddx59,1210002B07Rik,4833411G06Rik,,,,,,,,,,,,,,,,,,,,
Retreg3,1300010M03Rik,4933404C01Rik,AI551748,Fam134c,,,,,,,,,,,,,,,,,,
1110004E09Rik,NA,,,,,,,,,,,,,,,,,,,,,
Sdhaf4,1110058L19Rik,1700001E18Rik,C6orf57,,,,,,,,,,,,,,,,,,,
Defa20,2010016F14Rik,Defcr20,,,,,,,,,,,,,,,,,,,,
Bambi,2610003H06Rik,,,,,,,,,,,,,,,,,,,,,
Snrpg,2810024K17Rik,AL022803,SMG,sm-G,snRNP-G,,,,,,,,,,,,,,,,,
Zwilch,2310031L18Rik,,,,,,,,,,,,,,,,,,,,,
Trap1,2410002K23Rik,HSP75,,,,,,,,,,,,,,,,,,,,
Cavin4,2310039E09Rik,Murc,,,,,,,,,,,,,,,,,,,,
Mrm2,2310037B18Rik,Ftsj2,,,,,,,,,,,,,,,,,,,,
Col4a3bp,2810404O15Rik,9230101K08Rik,AU016711,CERT,GPBP,,,,,,,,,,,,,,,,,
Apopt1,1700081D05Rik,2810002N01Rik,Apop-1,Apop1,,,,,,,,,,,,,,,,,,
Bphl,2010012D11Rik,5730533B08Rik,AI115341,,,,,,,,,,,,,,,,,,,
Pdf,2610019N19Rik,,,,,,,,,,,,,,,,,,,,,
Hist1h2bc,2610022J01Rik,H2bfs,R74621,,,,,,,,,,,,,,,,,,,
Pclaf,2810417H13Rik,AA409629,Ns5apt9,Ns5atp9,PAF15,Paf,mKIAA0101,p15(PAF),,,,,,,,,,,,,,
Tmem178,2810417M05Rik,Tmem178a,,,,,,,,,,,,,,,,,,,,
Rpl22l1,3110001N18Rik,AU041196,,,,,,,,,,,,,,,,,,,,
Rnf146,2610509H23Rik,Iduna,,,,,,,,,,,,,,,,,,,,
Emc4,2610318K02Rik,Tmem85,,,,,,,,,,,,,,,,,,,,
Cox19,1810074D02Rik,2810437L13Rik,,,,,,,,,,,,,,,,,,,,
Fam122a,2410124L17Rik,2900009I07Rik,Gm9849,,,,,,,,,,,,,,,,,,,
Rbm42,1700003D06Rik,3100004P22Rik,,,,,,,,,,,,,,,,,,,,
Zfp706,3110006P09Rik,AA793007,AW536850,C77232,Znf706,,,,,,,,,,,,,,,,,
Chid1,3110023E09Rik,AI841869,,,,,,,,,,,,,,,,,,,,
Nmb,3110023K12Rik,,,,,,,,,,,,,,,,,,,,,
Zfp593,3110024A21Rik,AV062409,E130106C14Rik,ZNF593,,,,,,,,,,,,,,,,,,
Mid1ip1,3110038L01Rik,Mig12,S14R,,,,,,,,,,,,,,,,,,,
Eef1akmt1,2510005D08Rik,AW045965,Ayu21-96,Gt(pU21)96Imeg,GtAyu21-96,N6amt2,,,,,,,,,,,,,,,,
Chac2,NA,,,,,,,,,,,,,,,,,,,,,
Rtraf,2700060E02Rik,,,,,,,,,,,,,,,,,,,,,
2700062C07Rik,AI195775,C87515,,,,,,,,,,,,,,,,,,,,
Mpnd,E130307M08Rik,,,,,,,,,,,,,,,,,,,,,
Aen,2700083B06Rik,Isg20l1,,,,,,,,,,,,,,,,,,,,
Akirin1,6330407G11Rik,,,,,,,,,,,,,,,,,,,,,
Nutf2,2700067I02Rik,AI115459,AI413596,AW546000,Ntf2,Ntf3,PP15,,,,,,,,,,,,,,,
Rps13,2700063M04Rik,,,,,,,,,,,,,,,,,,,,,
Ubxn2b,3110003A22Rik,6430407D20Rik,AI451665,p37,,,,,,,,,,,,,,,,,,
Serpina12,4632419J12Rik,,,,,,,,,,,,,,,,,,,,,
Atp5s,1110015E18Rik,ATPW,,,,,,,,,,,,,,,,,,,,
Chd1l,4432404A22Rik,Alc1,Snf2p,,,,,,,,,,,,,,,,,,,
Tm9sf2,1500001N15Rik,AA536814,D14Ertd64e,P76,,,,,,,,,,,,,,,,,,
Slc25a39,3010027G13Rik,D11Ertd333e,,,,,,,,,,,,,,,,,,,,
Mrnip,2900016G09Rik,3010026O09Rik,AI851514,AW475975,,,,,,,,,,,,,,,,,,
Pdzd2,4930537L06Rik,A930022H17Rik,Gm21706,Gm82,Pdzk3,mKIAA0300,,,,,,,,,,,,,,,,
Fam173b,A930016P21Rik,AA987072,,,,,,,,,,,,,,,,,,,,
A930013F10Rik,NA,,,,,,,,,,,,,,,,,,,,,
Lurap1,1520402A15Rik,Lrp35a,,,,,,,,,,,,,,,,,,,,
Nop53,5330430H08Rik,9430097C02Rik,AU041936,AW536441,Gltscr2,PICT-1,R74911,,,,,,,,,,,,,,,
Pdcd2l,6030457N17Rik,,,,,,,,,,,,,,,,,,,,,
Gpn3,A930018B01Rik,Atpbd1c,D5Ertd708e,,,,,,,,,,,,,,,,,,,
Dusp19,5930436K22Rik,C79103,SKRP1,TS-DSP1,,,,,,,,,,,,,,,,,,
Pak1ip1,5830431I15Rik,5930415H02Rik,AA419825,AI314040,AW556169,Gdpd1,PIP1,,,,,,,,,,,,,,,
Dcakd,3010024O21Rik,6720485C15Rik,AI849483,,,,,,,,,,,,,,,,,,,
Arpc4,20kDa,5330419I20Rik,AI327076,p20-Arc,,,,,,,,,,,,,,,,,,
Yif1a,5330422J23Rik,54TM,Yif1,Yif1p,,,,,,,,,,,,,,,,,,
Ncbp2,20kDa,5930413E18Rik,AA536802,AI843301,C79367,,,,,,,,,,,,,,,,,
Smarcc2,5930405J04Rik,,,,,,,,,,,,,,,,,,,,,
Ociad1,6030432N09Rik,AI481327,AW557942,Asrij,B230209J16Rik,BB021357,Emi2,Imi2,OCIA,TPA018,,,,,,,,,,,,
Dynll2,1700064A15Rik,6720463E02Rik,C87222,DLC8,DLC8b,Dlc2,,,,,,,,,,,,,,,,
Rchy1,ARNIP,CHIMP,Pirh2,Zfp363,Znf363,,,,,,,,,,,,,,,,,
Fam92a,6720467C03Rik,Fam92a1,,,,,,,,,,,,,,,,,,,,
Nt5c3b,2610037D24Rik,AI841843,C330027I04Rik,Nt5c3l,,,,,,,,,,,,,,,,,,
Cntd1,1700051C09Rik,4921513J16Rik,5430417M23Rik,Cntd,,,,,,,,,,,,,,,,,,
Snhg17,9430008C03Rik,,,,,,,,,,,,,,,,,,,,,
Sdccag3,C330016H24Rik,C630038K21Rik,,,,,,,,,,,,,,,,,,,,
Mum1,2610019J09,9430059D04Rik,UBE-1C2,,,,,,,,,,,,,,,,,,,
Maip1,9430016H08Rik,AA409999,C78988,,,,,,,,,,,,,,,,,,,
Apool,6720473G16Rik,9430083G14Rik,E130106L15Rik,,,,,,,,,,,,,,,,,,,
Atg101,9430023L20Rik,AA407441,AU022967,,,,,,,,,,,,,,,,,,,
Cmtm3,9430096L06Rik,AI413895,BNAS2,Cklfsf3,,,,,,,,,,,,,,,,,,
Cep70,6720484E09Rik,Bite,C030018L16Rik,,,,,,,,,,,,,,,,,,,
Fahd2a,1500003K14Rik,B430104H02Rik,Cgi-105,Fahd2,,,,,,,,,,,,,,,,,,
B230217C12Rik,AI840637,,,,,,,,,,,,,,,,,,,,,
Fam120aos,C030044B11Rik,,,,,,,,,,,,,,,,,,,,,
Gcsh,1100001L02Rik,5730591C18Rik,,,,,,,,,,,,,,,,,,,,
Upf3b,5730594O13Rik,AI317193,AW541158,RENT3B,UPF3X,,,,,,,,,,,,,,,,,
Eif3h,1110008A16Rik,40kD,9430017H16Rik,EIF3-P40,EIF3-gamma,Eif3s3,,,,,,,,,,,,,,,,
Kdelr1,8030486F04Rik,AW215843,Erd2.1,,,,,,,,,,,,,,,,,,,
Tigd2,3632410O17Rik,,,,,,,,,,,,,,,,,,,,,
Ino80,2310079N15Rik,4632409L19Rik,Inoc1,,,,,,,,,,,,,,,,,,,
5031426D15Rik,NA,,,,,,,,,,,,,,,,,,,,,
Etaa1,5730466H23Rik,AA672646,,,,,,,,,,,,,,,,,,,,
Arl13b,A530097K21Rik,A930014M17Rik,Arl2l1,C530009C10Rik,hnn,,,,,,,,,,,,,,,,,
Gar1,AA409823,AI326794,C430047J18Rik,Nola1,,,,,,,,,,,,,,,,,,
Otub2,2010015L18Rik,4930586I02Rik,AI413508,AW557219,OTB2,OTU2,,,,,,,,,,,,,,,,
Wls,5031439A09Rik,AI173978,AI987742,EVI,Gpr177,,,,,,,,,,,,,,,,,
Fam133b,2900022K02Rik,5830415L20Rik,,,,,,,,,,,,,,,,,,,,
Gtf2e2,34kDa,AI462509,C330006J08Rik,,,,,,,,,,,,,,,,,,,
6720475J19Rik,NA,,,,,,,,,,,,,,,,,,,,,
Stx19,A030009B12Rik,,,,,,,,,,,,,,,,,,,,,
A930005H10Rik,NA,,,,,,,,,,,,,,,,,,,,,
A930003A15Rik,AI853191,,,,,,,,,,,,,,,,,,,,,
A930006D01Rik,NA,,,,,,,,,,,,,,,,,,,,,
A430106A12Rik,NA,,,,,,,,,,,,,,,,,,,,,
Fdx1l,B230118G17Rik,Fdx2,,,,,,,,,,,,,,,,,,,,
Spire1,6030430B19Rik,AI415299,AU022898,AW550622,Spir-1,,,,,,,,,,,,,,,,,
Ndnf,A930038C07Rik,epidermacan,,,,,,,,,,,,,,,,,,,,
B230118H07Rik,NWC,,,,,,,,,,,,,,,,,,,,,
D730048I06Rik,Pate-C,Pate6,mANLP2,,,,,,,,,,,,,,,,,,,
Rpl39l,4930517K11Rik,,,,,,,,,,,,,,,,,,,,,
Ppifos,4930520F12Rik,Ppifs,,,,,,,,,,,,,,,,,,,,
4930534H18Rik,AV040741,,,,,,,,,,,,,,,,,,,,,
4930591A17Rik,NA,,,,,,,,,,,,,,,,,,,,,
Fam212a,6230427J02Rik,Inka1,,,,,,,,,,,,,,,,,,,,
Ebpl,5730442K12Rik,EBRP,,,,,,,,,,,,,,,,,,,,
Cgnl1,4933421H10Rik,9930020M10Rik,AI503810,Jacop,,,,,,,,,,,,,,,,,,
Hyi,2700033B16Rik,6430559E15Rik,HT036,,,,,,,,,,,,,,,,,,,
Bcas2,6430539P16Rik,AI132645,C76366,C80030,,,,,,,,,,,,,,,,,,
Denr,1500003K04Rik,,,,,,,,,,,,,,,,,,,,,
Coa4,5330414O08Rik,AI115477,AW047259,Chchd8,E2ig2,,,,,,,,,,,,,,,,,
